transaction_id,transaction_ts,sales_date,branch_id,customer_id,payment_method,basket_amount
T0004720,2025-03-25 15:49:07,2025-03-25,B05,C0100,card,7300
T0004721,2025-03-25 16:44:16,2025-03-25,B03,C0028,card,4000
T0004722,2025-03-25 14:09:49,2025-03-25,B05,C0020,wallet,18100
T0004723,2025-03-25 22:45:53,2025-03-25,B02,C0015,cash,3900
T0004724,2025-03-25 20:17:00,2025-03-25,B03,C0088,cash,5200
T0004725,2025-03-25 08:01:10,2025-03-25,B03,C0029,card,2600
T0004726,2025-03-25 20:57:59,2025-03-25,B03,C0002,cash,6100
T0004727,2025-03-25 12:48:20,2025-03-25,B01,C0015,wallet,10300
T0004728,2025-03-25 07:15:26,2025-03-25,B01,C0035,wallet,8500
T0004729,2025-03-25 18:17:34,2025-03-25,B03,C0012,card,5600
T0004730,2025-03-25 17:35:57,2025-03-25,B05,C0100,card,3800
T0004731,2025-03-25 08:32:47,2025-03-25,B06,C0031,cash,7200
T0004732,2025-03-25 22:56:08,2025-03-25,B04,C0047,cash,14800
T0004733,2025-03-25 10:20:14,2025-03-25,B01,C0101,card,2400
T0004734,2025-03-25 22:21:42,2025-03-25,B04,,card,22600
T0004735,2025-03-25 11:21:57,2025-03-25,B02,C0052,wallet,9200
T0004736,2025-03-25 10:45:26,2025-03-25,B06,C0055,cash,8300
T0004737,2025-03-25 12:58:35,2025-03-25,B06,C0094,wallet,18700
T0004738,2025-03-25 16:55:21,2025-03-25,B05,C0089,cash,25300
T0004739,2025-03-25 21:33:31,2025-03-25,B02,,cash,20000
T0004740,2025-03-25 14:19:54,2025-03-25,B03,,cash,12400
T0004741,2025-03-25 09:15:58,2025-03-25,B04,C0047,card,18700
T0004742,2025-03-25 22:23:24,2025-03-25,B01,C0018,cash,17100
T0004743,2025-03-25 18:22:35,2025-03-25,B03,C0103,card,12000
T0004744,2025-03-25 07:05:36,2025-03-25,B02,C0109,wallet,3200
T0004745,2025-03-25 22:27:42,2025-03-25,B04,C0051,wallet,7400
T0004746,2025-03-25 14:19:26,2025-03-25,B04,,card,4700
T0004747,2025-03-25 13:44:53,2025-03-25,B02,C0016,card,2500
T0004748,2025-03-25 08:58:39,2025-03-25,B01,C0073,cash,37600
T0004749,2025-03-25 11:48:21,2025-03-25,B03,C0055,wallet,16100
T0004750,2025-03-25 11:47:16,2025-03-25,B03,C0071,card,12300
T0004751,2025-03-25 19:51:30,2025-03-25,B05,C0036,cash,6300
T0004752,2025-03-25 11:22:38,2025-03-25,B06,C0070,cash,5000
T0004753,2025-03-25 12:04:52,2025-03-25,B05,C0119,card,8000
T0004754,2025-03-25 18:24:04,2025-03-25,B06,C0082,card,9900
T0004755,2025-03-25 19:31:36,2025-03-25,B05,C0069,cash,10800
T0004756,2025-03-25 09:51:34,2025-03-25,B03,C0109,wallet,10100
T0004757,2025-03-25 11:24:13,2025-03-25,B03,,cash,6900
T0004758,2025-03-25 07:25:30,2025-03-25,B05,C0012,card,16900
T0004759,2025-03-25 15:26:03,2025-03-25,B04,C0075,cash,20800
T0004760,2025-03-25 10:40:17,2025-03-25,B04,,cash,12700
T0004761,2025-03-25 21:02:31,2025-03-25,B05,,cash,15000
T0004762,2025-03-25 12:39:48,2025-03-25,B06,,cash,8900
T0004763,2025-03-25 07:44:58,2025-03-25,B06,C0069,card,17600
T0004764,2025-03-25 09:46:50,2025-03-25,B06,,cash,14400
T0004765,2025-03-25 15:23:46,2025-03-25,B03,C0061,card,7100
T0004766,2025-03-25 22:16:11,2025-03-25,B02,,cash,9100
T0004767,2025-03-25 21:42:56,2025-03-25,B01,,card,17500
T0004768,2025-03-25 07:26:45,2025-03-25,B02,C0027,wallet,12000
T0004769,2025-03-25 22:44:01,2025-03-25,B03,C0094,cash,2700
T0004770,2025-03-25 09:20:40,2025-03-25,B02,,card,9500
T0004771,2025-03-25 14:30:30,2025-03-25,B03,C0020,card,13800
T0004772,2025-03-26 11:59:48,2025-03-26,B01,C0043,card,2400
T0004773,2025-03-26 20:04:44,2025-03-26,B02,C0069,cash,16600
T0004774,2025-03-26 09:50:43,2025-03-26,B03,C0106,card,18800
T0004775,2025-03-26 11:50:13,2025-03-26,B04,C0095,wallet,2900
T0004776,2025-03-26 15:20:24,2025-03-26,B03,C0040,cash,14700
T0004777,2025-03-26 21:08:23,2025-03-26,B05,C0096,card,2400
T0004778,2025-03-26 10:55:38,2025-03-26,B02,C0065,wallet,2300
T0004779,2025-03-26 09:53:26,2025-03-26,B01,C0084,wallet,3600
T0004780,2025-03-26 22:34:50,2025-03-26,B06,C0077,wallet,4500
T0004781,2025-03-26 08:00:43,2025-03-26,B03,C0057,card,1800
T0004782,2025-03-26 20:16:38,2025-03-26,B02,C0082,wallet,8500
T0004783,2025-03-26 15:41:44,2025-03-26,B02,,cash,37400
T0004784,2025-03-26 20:55:14,2025-03-26,B05,C0114,cash,12000
T0004785,2025-03-26 19:46:53,2025-03-26,B04,C0090,card,7200
T0004786,2025-03-26 18:38:55,2025-03-26,B06,,card,22800
T0004787,2025-03-26 21:24:16,2025-03-26,B02,C0102,card,17600
T0004788,2025-03-26 18:41:46,2025-03-26,B04,C0049,card,27300
T0004789,2025-03-26 13:44:05,2025-03-26,B04,C0057,wallet,20500
T0004790,2025-03-26 12:06:59,2025-03-26,B02,C0106,wallet,18900
T0004791,2025-03-26 18:07:36,2025-03-26,B05,C0027,wallet,8300
T0004792,2025-03-26 20:52:17,2025-03-26,B04,C0032,cash,11000
T0004793,2025-03-26 12:05:41,2025-03-26,B02,C0034,card,9600
T0004794,2025-03-26 19:21:31,2025-03-26,B02,,cash,24300
T0004795,2025-03-26 15:06:26,2025-03-26,B04,,card,17900
T0004796,2025-03-26 12:32:09,2025-03-26,B02,C0019,wallet,4200
T0004797,2025-03-26 07:43:17,2025-03-26,B05,,wallet,19800
T0004798,2025-03-26 11:44:51,2025-03-26,B04,C0116,cash,15800
T0004799,2025-03-26 17:06:13,2025-03-26,B04,C0107,wallet,2700
T0004800,2025-03-26 21:18:01,2025-03-26,B02,C0006,cash,26500
T0004801,2025-03-26 11:33:41,2025-03-26,B02,,wallet,6200
T0004802,2025-03-26 18:36:31,2025-03-26,B01,C0087,cash,8600
T0004803,2025-03-26 11:58:37,2025-03-26,B04,C0035,cash,23900
T0004804,2025-03-26 16:54:23,2025-03-26,B01,C0057,wallet,18200
T0004805,2025-03-26 10:03:15,2025-03-26,B03,C0042,card,2000
T0004806,2025-03-26 12:49:23,2025-03-26,B06,C0065,card,2000
T0004807,2025-03-26 17:13:29,2025-03-26,B05,C0116,cash,5700
T0004808,2025-03-26 19:04:12,2025-03-26,B03,,cash,3100
T0004809,2025-03-26 15:57:24,2025-03-26,B02,C0058,cash,15400
T0004810,2025-03-26 21:04:45,2025-03-26,B01,C0015,cash,7200
T0004811,2025-03-26 09:10:24,2025-03-26,B05,C0044,cash,4100
T0004812,2025-03-26 19:49:20,2025-03-26,B05,C0073,wallet,5500
T0004813,2025-03-26 18:37:55,2025-03-26,B01,C0093,wallet,2600
T0004814,2025-03-26 13:55:01,2025-03-26,B05,C0010,wallet,2900
T0004815,2025-03-26 22:23:47,2025-03-26,B01,C0073,card,23400
T0004816,2025-03-26 10:57:09,2025-03-26,B04,,wallet,10700
T0004817,2025-03-26 15:25:34,2025-03-26,B01,C0103,wallet,22200
T0004818,2025-03-26 19:29:14,2025-03-26,B02,C0028,card,5800
T0004819,2025-03-26 11:56:50,2025-03-26,B02,C0119,wallet,23000
T0004820,2025-03-26 22:28:52,2025-03-26,B04,C0076,card,15600
T0004821,2025-03-26 09:12:27,2025-03-26,B04,C0094,cash,5900
T0004822,2025-03-26 15:21:34,2025-03-26,B04,C0020,wallet,8000
T0004823,2025-03-26 13:44:18,2025-03-26,B04,C0041,wallet,8200
T0004824,2025-03-26 14:49:43,2025-03-26,B05,C0008,card,8600
T0004825,2025-03-26 07:07:16,2025-03-26,B03,C0069,wallet,7600
T0004826,2025-03-26 07:57:05,2025-03-26,B05,C0061,cash,4900
T0004827,2025-03-26 17:18:06,2025-03-26,B06,,wallet,16500
T0004828,2025-03-26 09:59:13,2025-03-26,B03,C0011,card,5000
T0004829,2025-03-27 21:28:31,2025-03-27,B05,C0009,cash,33200
T0004830,2025-03-27 16:58:47,2025-03-27,B04,C0108,wallet,11600
T0004831,2025-03-27 16:43:19,2025-03-27,B06,C0067,card,17800
T0004832,2025-03-27 19:54:27,2025-03-27,B02,C0067,card,16500
T0004833,2025-03-27 07:47:17,2025-03-27,B03,C0106,wallet,14000
T0004834,2025-03-27 12:21:51,2025-03-27,B01,C0047,cash,14700
T0004835,2025-03-27 19:24:18,2025-03-27,B06,C0035,wallet,13800
T0004836,2025-03-27 14:18:06,2025-03-27,B05,C0038,card,30500
T0004837,2025-03-27 15:24:50,2025-03-27,B05,C0011,wallet,13600
T0004838,2025-03-27 08:01:25,2025-03-27,B04,C0051,wallet,7700
T0004839,2025-03-27 19:50:59,2025-03-27,B05,C0023,cash,12400
T0004840,2025-03-27 20:11:13,2025-03-27,B06,C0084,card,16900
T0004841,2025-03-27 16:53:16,2025-03-27,B05,C0009,cash,9200
T0004842,2025-03-27 13:10:35,2025-03-27,B01,C0004,wallet,8400
T0004843,2025-03-27 10:58:43,2025-03-27,B02,C0070,wallet,3300
T0004844,2025-03-27 07:42:39,2025-03-27,B03,C0025,card,22300
T0004845,2025-03-27 13:35:41,2025-03-27,B02,C0075,cash,7200
T0004846,2025-03-27 15:51:03,2025-03-27,B06,C0020,card,22000
T0004847,2025-03-27 20:18:11,2025-03-27,B06,C0024,card,13200
T0004848,2025-03-27 11:03:51,2025-03-27,B05,C0118,card,12200
T0004849,2025-03-27 18:49:10,2025-03-27,B03,C0096,card,6900
T0004850,2025-03-27 11:05:26,2025-03-27,B01,C0056,card,13500
T0004851,2025-03-27 20:24:47,2025-03-27,B06,C0120,card,29900
T0004852,2025-03-27 09:10:11,2025-03-27,B05,C0005,cash,6700
T0004853,2025-03-27 17:24:34,2025-03-27,B02,,wallet,24900
T0004854,2025-03-27 18:43:10,2025-03-27,B02,C0053,wallet,9700
T0004855,2025-03-27 07:40:40,2025-03-27,B02,C0115,wallet,11300
T0004856,2025-03-27 16:56:56,2025-03-27,B02,C0002,card,20500
T0004857,2025-03-27 21:59:11,2025-03-27,B03,C0090,wallet,4000
T0004858,2025-03-27 20:29:51,2025-03-27,B03,C0077,cash,11900
T0004859,2025-03-27 13:45:06,2025-03-27,B03,,cash,18700
T0004860,2025-03-27 10:02:56,2025-03-27,B02,C0060,wallet,19600
T0004861,2025-03-27 07:24:34,2025-03-27,B05,C0085,wallet,18200
T0004862,2025-03-27 07:11:11,2025-03-27,B03,C0094,wallet,12300
T0004863,2025-03-27 21:59:15,2025-03-27,B04,C0017,wallet,17600
T0004864,2025-03-27 20:34:50,2025-03-27,B03,C0032,wallet,5900
T0004865,2025-03-27 14:47:23,2025-03-27,B04,C0108,wallet,16500
T0004866,2025-03-27 12:03:53,2025-03-27,B06,C0103,card,35100
T0004867,2025-03-27 20:40:45,2025-03-27,B05,C0087,cash,10200
T0004868,2025-03-27 16:08:16,2025-03-27,B02,C0022,cash,6700
T0004869,2025-03-27 11:32:55,2025-03-27,B01,,card,7100
T0004870,2025-03-27 19:46:24,2025-03-27,B02,C0115,wallet,24400
T0004871,2025-03-27 18:22:25,2025-03-27,B01,C0004,cash,4400
T0004872,2025-03-27 11:24:17,2025-03-27,B06,C0023,wallet,6000
T0004873,2025-03-27 21:29:24,2025-03-27,B05,C0063,cash,16900
T0004874,2025-03-27 17:39:09,2025-03-27,B01,C0089,wallet,4600
T0004875,2025-03-27 14:54:50,2025-03-27,B06,,card,31300
T0004876,2025-03-27 07:28:53,2025-03-27,B02,C0117,card,16600
T0004877,2025-03-27 14:46:46,2025-03-27,B02,C0079,card,31300
T0004878,2025-03-27 07:34:04,2025-03-27,B06,C0022,card,6000
T0004879,2025-03-27 15:11:58,2025-03-27,B03,C0109,card,31900
T0004880,2025-03-27 11:35:57,2025-03-27,B01,C0111,cash,3100
T0004881,2025-03-27 07:04:16,2025-03-27,B01,C0002,wallet,5000
T0004882,2025-03-27 07:48:44,2025-03-27,B05,,card,33300
T0004883,2025-03-28 22:07:43,2025-03-28,B02,C0101,card,6500
T0004884,2025-03-28 12:53:40,2025-03-28,B04,C0092,wallet,5400
T0004885,2025-03-28 12:11:21,2025-03-28,B04,C0094,wallet,27400
T0004886,2025-03-28 11:47:39,2025-03-28,B05,C0102,card,9000
T0004887,2025-03-28 14:15:31,2025-03-28,B04,C0117,cash,20600
T0004888,2025-03-28 18:26:01,2025-03-28,B06,C0033,cash,23800
T0004889,2025-03-28 12:54:01,2025-03-28,B02,C0080,card,4600
T0004890,2025-03-28 07:59:30,2025-03-28,B03,C0049,card,13300
T0004891,2025-03-28 22:57:48,2025-03-28,B03,,wallet,21700
T0004892,2025-03-28 21:34:50,2025-03-28,B02,,card,2900
T0004893,2025-03-28 09:55:26,2025-03-28,B03,C0074,card,5700
T0004894,2025-03-28 17:01:58,2025-03-28,B03,C0030,wallet,26900
T0004895,2025-03-28 15:08:23,2025-03-28,B02,C0002,wallet,16300
T0004896,2025-03-28 15:43:23,2025-03-28,B02,C0062,card,18900
T0004897,2025-03-28 07:38:38,2025-03-28,B03,C0036,wallet,14000
T0004898,2025-03-28 13:05:49,2025-03-28,B02,C0060,wallet,8400
T0004899,2025-03-28 07:02:29,2025-03-28,B03,C0080,cash,22000
T0004900,2025-03-28 10:28:48,2025-03-28,B06,C0032,cash,13500
T0004901,2025-03-28 14:14:54,2025-03-28,B06,C0091,card,10500
T0004902,2025-03-28 09:46:52,2025-03-28,B03,C0111,cash,22600
T0004903,2025-03-28 18:41:06,2025-03-28,B03,C0046,wallet,19500
T0004904,2025-03-28 16:48:15,2025-03-28,B06,C0005,card,10900
T0004905,2025-03-28 11:25:17,2025-03-28,B05,C0022,cash,5200
T0004906,2025-03-28 07:18:22,2025-03-28,B04,,wallet,15300
T0004907,2025-03-28 14:56:57,2025-03-28,B01,C0069,card,6100
T0004908,2025-03-28 21:18:49,2025-03-28,B01,C0066,cash,4800
T0004909,2025-03-28 12:05:45,2025-03-28,B03,,cash,13700
T0004910,2025-03-28 15:15:41,2025-03-28,B06,C0103,card,21700
T0004911,2025-03-28 12:21:51,2025-03-28,B03,C0107,card,15300
T0004912,2025-03-28 10:29:37,2025-03-28,B05,C0011,wallet,27800
T0004913,2025-03-28 21:06:53,2025-03-28,B02,C0065,cash,13300
T0004914,2025-03-28 19:02:22,2025-03-28,B06,C0095,cash,25500
T0004915,2025-03-28 12:58:55,2025-03-28,B03,C0100,card,15800
T0004916,2025-03-28 15:32:50,2025-03-28,B03,C0021,cash,8400
T0004917,2025-03-28 12:02:27,2025-03-28,B03,C0059,card,9600
T0004918,2025-03-28 17:54:09,2025-03-28,B06,C0044,wallet,4600
T0004919,2025-03-28 07:38:25,2025-03-28,B05,C0054,wallet,14700
T0004920,2025-03-28 14:56:53,2025-03-28,B03,,wallet,2300
T0004921,2025-03-28 10:00:13,2025-03-28,B03,C0078,cash,4000
T0004922,2025-03-28 22:02:41,2025-03-28,B01,C0073,wallet,4900
T0004923,2025-03-28 20:45:26,2025-03-28,B01,C0087,wallet,34300
T0004924,2025-03-28 21:44:33,2025-03-28,B04,C0104,wallet,17900
T0004925,2025-03-28 22:57:10,2025-03-28,B06,,wallet,8700
T0004926,2025-03-28 17:13:54,2025-03-28,B05,C0116,card,5800
T0004927,2025-03-29 21:53:59,2025-03-29,B05,C0063,cash,28200
T0004928,2025-03-29 07:42:49,2025-03-29,B05,,cash,10800
T0004929,2025-03-29 11:52:50,2025-03-29,B05,C0023,wallet,11300
T0004930,2025-03-29 17:38:38,2025-03-29,B01,C0106,wallet,27200
T0004931,2025-03-29 21:53:28,2025-03-29,B01,C0001,cash,16100
T0004932,2025-03-29 10:39:53,2025-03-29,B01,C0082,card,14900
T0004933,2025-03-29 15:44:50,2025-03-29,B02,C0021,card,6800
T0004934,2025-03-29 11:54:15,2025-03-29,B04,C0041,card,10600
T0004935,2025-03-29 19:56:17,2025-03-29,B01,C0108,wallet,11900
T0004936,2025-03-29 08:44:49,2025-03-29,B05,C0094,wallet,15700
T0004937,2025-03-29 14:49:07,2025-03-29,B04,C0079,cash,20300
T0004938,2025-03-29 08:19:55,2025-03-29,B06,C0087,cash,30700
T0004939,2025-03-29 12:25:50,2025-03-29,B06,C0033,card,6600
T0004940,2025-03-29 10:48:23,2025-03-29,B06,,wallet,11700
T0004941,2025-03-29 12:09:11,2025-03-29,B06,C0115,cash,21200
T0004942,2025-03-29 08:37:40,2025-03-29,B04,C0009,cash,12200
T0004943,2025-03-29 17:50:59,2025-03-29,B02,C0063,wallet,15800
T0004944,2025-03-29 16:52:54,2025-03-29,B05,C0027,card,27400
T0004945,2025-03-29 13:25:38,2025-03-29,B02,C0105,wallet,17400
T0004946,2025-03-29 11:32:06,2025-03-29,B04,C0001,cash,2600
T0004947,2025-03-29 18:16:11,2025-03-29,B03,C0016,cash,17000
T0004948,2025-03-29 11:47:50,2025-03-29,B04,C0118,wallet,18300
T0004949,2025-03-29 11:59:52,2025-03-29,B05,C0047,wallet,29300
T0004950,2025-03-29 16:50:55,2025-03-29,B04,C0091,card,5000
T0004951,2025-03-29 14:41:02,2025-03-29,B01,,wallet,18300
T0004952,2025-03-29 14:04:07,2025-03-29,B06,,wallet,8600
T0004953,2025-03-29 15:25:18,2025-03-29,B03,C0009,card,12100
T0004954,2025-03-29 20:10:00,2025-03-29,B04,C0054,card,10400
T0004955,2025-03-29 07:29:59,2025-03-29,B05,C0077,wallet,16100
T0004956,2025-03-29 10:35:35,2025-03-29,B05,C0113,wallet,5200
T0004957,2025-03-29 10:01:23,2025-03-29,B05,C0018,cash,5200
T0004958,2025-03-29 20:52:41,2025-03-29,B04,C0062,cash,6700
T0004959,2025-03-29 15:25:02,2025-03-29,B06,C0115,wallet,29400
T0004960,2025-03-29 09:41:15,2025-03-29,B01,C0088,card,17900
T0004961,2025-03-29 18:24:42,2025-03-29,B01,C0039,wallet,4000
T0004962,2025-03-29 10:54:17,2025-03-29,B06,C0035,card,2600
T0004963,2025-03-29 22:39:58,2025-03-29,B04,C0105,card,26300
T0004964,2025-03-29 16:34:06,2025-03-29,B04,C0037,cash,8800
T0004965,2025-03-29 10:50:06,2025-03-29,B04,C0084,cash,16200
T0004966,2025-03-29 19:25:07,2025-03-29,B05,,wallet,10700
T0004967,2025-03-29 15:51:15,2025-03-29,B03,C0051,wallet,3300
T0004968,2025-03-29 18:31:05,2025-03-29,B06,C0080,card,12900
T0004969,2025-03-29 15:32:24,2025-03-29,B06,C0013,card,20900
T0004970,2025-03-29 10:31:13,2025-03-29,B03,C0054,cash,2400
T0004971,2025-03-29 15:47:59,2025-03-29,B02,C0037,wallet,6300
T0004972,2025-03-29 15:38:47,2025-03-29,B05,C0042,wallet,42500
T0004973,2025-03-29 13:18:25,2025-03-29,B04,C0051,wallet,2400
T0004974,2025-03-29 10:06:24,2025-03-29,B06,,wallet,8400
T0004975,2025-03-29 14:10:32,2025-03-29,B03,C0094,cash,13300
T0004976,2025-03-29 08:43:00,2025-03-29,B01,,card,14300
T0004977,2025-03-29 09:06:15,2025-03-29,B05,C0007,wallet,3400
T0004978,2025-03-29 11:24:50,2025-03-29,B03,C0106,cash,24500
T0004979,2025-03-29 13:37:02,2025-03-29,B04,,cash,3800
T0004980,2025-03-29 21:21:05,2025-03-29,B03,,card,13500
T0004981,2025-03-29 08:06:37,2025-03-29,B03,C0095,cash,6400
T0004982,2025-03-29 17:17:44,2025-03-29,B04,C0095,cash,2900
T0004983,2025-03-29 20:02:11,2025-03-29,B01,C0065,card,4300
T0004984,2025-03-29 15:56:12,2025-03-29,B01,,cash,2200
T0004985,2025-03-29 07:55:19,2025-03-29,B06,C0014,cash,3900
T0004986,2025-03-29 10:05:42,2025-03-29,B04,C0052,card,6700
T0004987,2025-03-29 08:52:42,2025-03-29,B04,C0073,wallet,8700
T0004988,2025-03-29 20:34:38,2025-03-29,B05,C0004,cash,12900
T0004989,2025-03-29 19:36:49,2025-03-29,B02,C0076,wallet,4300
T0004990,2025-03-29 15:11:16,2025-03-29,B06,C0068,wallet,12400
T0004991,2025-03-29 21:28:40,2025-03-29,B03,C0058,card,12400
T0004992,2025-03-29 12:47:21,2025-03-29,B02,,card,7800
T0004993,2025-03-29 18:12:23,2025-03-29,B05,C0018,wallet,13200
T0004994,2025-03-29 08:02:05,2025-03-29,B04,C0102,card,11800
T0004995,2025-03-30 11:52:39,2025-03-30,B06,C0087,wallet,11000
T0004996,2025-03-30 13:19:24,2025-03-30,B04,C0011,cash,26400
T0004997,2025-03-30 12:27:40,2025-03-30,B03,C0010,cash,4400
T0004998,2025-03-30 12:01:59,2025-03-30,B05,C0026,wallet,29000
T0004999,2025-03-30 07:03:28,2025-03-30,B02,C0100,cash,6900
T0005000,2025-03-30 21:38:08,2025-03-30,B02,C0061,card,5800
T0005001,2025-03-30 12:41:43,2025-03-30,B02,C0116,card,16200
T0005002,2025-03-30 17:10:23,2025-03-30,B01,C0082,wallet,10900
T0005003,2025-03-30 16:59:25,2025-03-30,B01,C0078,wallet,20100
T0005004,2025-03-30 16:12:31,2025-03-30,B03,C0110,cash,3800
T0005005,2025-03-30 13:19:37,2025-03-30,B06,C0089,card,21400
T0005006,2025-03-30 13:39:42,2025-03-30,B01,,wallet,26100
T0005007,2025-03-30 08:52:44,2025-03-30,B02,C0059,card,16700
T0005008,2025-03-30 08:42:08,2025-03-30,B05,C0028,wallet,17300
T0005009,2025-03-30 16:37:03,2025-03-30,B01,C0097,card,7100
T0005010,2025-03-30 09:34:11,2025-03-30,B05,C0112,wallet,10800
T0005011,2025-03-30 11:20:31,2025-03-30,B02,C0105,card,16900
T0005012,2025-03-30 11:41:59,2025-03-30,B06,C0086,card,31400
T0005013,2025-03-30 19:13:36,2025-03-30,B02,C0042,card,15400
T0005014,2025-03-30 14:12:09,2025-03-30,B01,C0063,cash,11100
T0005015,2025-03-30 21:34:35,2025-03-30,B03,C0073,card,6300
T0005016,2025-03-30 22:27:02,2025-03-30,B06,C0050,wallet,9100
T0005017,2025-03-30 16:11:36,2025-03-30,B03,C0103,cash,25000
T0005018,2025-03-30 17:29:32,2025-03-30,B04,C0014,cash,6300
T0005019,2025-03-30 22:08:53,2025-03-30,B05,C0053,card,3800
T0005020,2025-03-30 13:11:25,2025-03-30,B02,,wallet,10000
T0005021,2025-03-30 14:55:50,2025-03-30,B03,C0091,card,11300
T0005022,2025-03-30 12:00:35,2025-03-30,B05,C0099,wallet,6900
T0005023,2025-03-30 16:51:16,2025-03-30,B03,C0036,wallet,3800
T0005024,2025-03-30 19:56:15,2025-03-30,B04,C0016,card,12300
T0005025,2025-03-30 15:29:30,2025-03-30,B06,C0084,card,1500
T0005026,2025-03-30 12:23:26,2025-03-30,B06,,cash,10400
T0005027,2025-03-30 20:56:14,2025-03-30,B04,C0030,card,13400
T0005028,2025-03-30 20:17:52,2025-03-30,B04,C0074,cash,11900
T0005029,2025-03-30 22:20:47,2025-03-30,B01,C0047,cash,5200
T0005030,2025-03-30 18:23:11,2025-03-30,B04,C0066,wallet,14600
T0005031,2025-03-30 07:43:52,2025-03-30,B02,,wallet,21800
T0005032,2025-03-30 19:56:00,2025-03-30,B06,C0056,cash,10000
T0005033,2025-03-30 12:10:38,2025-03-30,B01,C0089,cash,14500
T0005034,2025-03-30 16:44:30,2025-03-30,B05,C0094,card,6100
T0005035,2025-03-30 13:40:55,2025-03-30,B05,,card,15200
T0005036,2025-03-30 11:57:16,2025-03-30,B04,C0006,card,12800
T0005037,2025-03-30 12:41:30,2025-03-30,B06,,card,7300
T0005038,2025-03-30 10:27:03,2025-03-30,B03,C0070,card,5000
T0005039,2025-03-30 11:35:54,2025-03-30,B03,C0011,card,10600
T0005040,2025-03-30 18:02:48,2025-03-30,B05,,wallet,14400
T0005041,2025-03-30 07:22:54,2025-03-30,B06,C0110,cash,10100
T0005042,2025-03-30 14:24:58,2025-03-30,B01,C0080,wallet,12500
T0005043,2025-03-30 17:07:44,2025-03-30,B03,C0102,wallet,16200
T0005044,2025-03-30 16:28:00,2025-03-30,B02,C0055,cash,14400
T0005045,2025-03-30 20:03:32,2025-03-30,B01,C0055,card,24600
T0005046,2025-03-30 18:18:46,2025-03-30,B03,C0037,cash,8600
T0005047,2025-03-30 14:56:01,2025-03-30,B02,C0111,wallet,10600
T0005048,2025-03-30 08:50:15,2025-03-30,B06,C0041,cash,6400
T0005049,2025-03-30 07:20:21,2025-03-30,B04,C0100,wallet,5000
T0005050,2025-03-30 12:42:33,2025-03-30,B02,C0106,cash,6900
T0005051,2025-03-30 11:38:40,2025-03-30,B03,C0035,card,10700
T0005052,2025-03-30 18:40:49,2025-03-30,B01,C0031,wallet,11900
T0005053,2025-03-30 07:29:48,2025-03-30,B03,C0087,cash,28200
T0005054,2025-03-30 09:14:10,2025-03-30,B06,,card,8100
T0005055,2025-03-30 18:34:55,2025-03-30,B06,C0094,cash,9700
T0005056,2025-03-30 15:49:05,2025-03-30,B06,C0067,cash,5700
T0005057,2025-03-30 18:21:51,2025-03-30,B03,C0035,card,24300
T0005058,2025-03-30 19:25:01,2025-03-30,B06,C0030,cash,7300
T0005059,2025-03-30 08:18:37,2025-03-30,B03,C0059,card,2800
T0005060,2025-03-30 15:46:46,2025-03-30,B04,,cash,17300
T0005061,2025-03-30 18:45:44,2025-03-30,B04,C0104,card,20000
T0005062,2025-03-30 07:31:38,2025-03-30,B03,C0114,card,13800
T0005063,2025-03-30 07:22:54,2025-03-30,B05,C0064,card,16600
T0005064,2025-03-30 22:22:15,2025-03-30,B05,C0079,card,8700
T0005065,2025-03-30 07:36:37,2025-03-30,B01,C0083,card,14800
T0005066,2025-03-30 10:12:20,2025-03-30,B01,C0054,card,17200
T0005067,2025-03-30 14:15:49,2025-03-30,B02,C0059,cash,23000
T0005068,2025-03-30 07:49:55,2025-03-30,B04,,card,25200
T0005069,2025-03-30 13:55:24,2025-03-30,B06,C0055,card,5200
T0005070,2025-03-31 21:30:40,2025-03-31,B04,C0114,card,27400
T0005071,2025-03-31 08:28:17,2025-03-31,B01,C0049,cash,8500
T0005072,2025-03-31 10:51:13,2025-03-31,B06,,card,17600
T0005073,2025-03-31 14:02:58,2025-03-31,B01,C0010,wallet,10300
T0005074,2025-03-31 12:50:54,2025-03-31,B01,C0048,wallet,16200
T0005075,2025-03-31 07:36:23,2025-03-31,B01,C0098,cash,4000
T0005076,2025-03-31 16:19:52,2025-03-31,B01,C0007,wallet,7400
T0005077,2025-03-31 08:44:47,2025-03-31,B02,,card,19900
T0005078,2025-03-31 20:20:10,2025-03-31,B04,C0028,card,15100
T0005079,2025-03-31 11:26:26,2025-03-31,B06,C0001,wallet,8600
T0005080,2025-03-31 18:11:53,2025-03-31,B06,,card,18700
T0005081,2025-03-31 14:42:19,2025-03-31,B04,,card,6700
T0005082,2025-03-31 11:53:45,2025-03-31,B05,C0030,cash,14200
T0005083,2025-03-31 18:54:26,2025-03-31,B05,C0042,card,22000
T0005084,2025-03-31 14:33:54,2025-03-31,B01,C0059,card,8700
T0005085,2025-03-31 22:55:49,2025-03-31,B05,C0111,wallet,22000
T0005086,2025-03-31 16:58:05,2025-03-31,B03,,card,7800
T0005087,2025-03-31 15:53:39,2025-03-31,B04,C0019,cash,5900
T0005088,2025-03-31 13:49:01,2025-03-31,B06,,card,2600
T0005089,2025-03-31 11:21:33,2025-03-31,B02,C0097,cash,10200
T0005090,2025-03-31 13:59:25,2025-03-31,B02,C0025,card,2400
T0005091,2025-03-31 07:06:19,2025-03-31,B04,C0065,card,12600
